,Date,	P
6159,1936-11-11,13.5
6160,1936-11-12,0.5
6161,1936-11-13,5.4
6162,1936-11-14,0.0
6163,1936-11-15,12.5
6164,1936-11-16,34.7
6165,1936-11-17,0.0
6166,1936-11-18,2.3
6167,1936-11-19,0.0
6168,1936-11-20,0.0
6169,1936-11-21,0.0
6170,1936-11-22,0.0
6171,1936-11-23,0.0
6172,1936-11-24,0.0
6173,1936-11-25,0.0
6174,1936-11-26,0.5
6175,1936-11-27,0.0
6176,1936-11-28,1.5
6177,1936-11-29,9.4
6178,1936-11-30,5.9
6179,1936-12-01,0.0
6180,1936-12-02,0.0
6181,1936-12-03,0.0
6182,1936-12-04,0.0
6183,1936-12-05,0.0
6184,1936-12-06,0.0
6185,1936-12-07,0.0
6186,1936-12-08,0.0
6187,1936-12-09,0.0
6188,1936-12-10,0.0
6189,1936-12-11,0.0
6190,1936-12-12,0.0
6191,1936-12-13,0.0
6192,1936-12-14,0.0
6193,1936-12-15,0.0
6194,1936-12-16,0.0
6195,1936-12-17,17.6
6196,1936-12-18,6.4
6197,1936-12-19,0.0
6198,1936-12-20,0.0
6199,1936-12-21,0.0
6200,1936-12-22,0.0
6201,1936-12-23,0.0
6202,1936-12-24,0.0
6203,1936-12-25,0.0
6204,1936-12-26,21.3
6205,1936-12-27,0.0
6206,1936-12-28,0.0
6207,1936-12-29,0.0
6208,1936-12-30,0.0
6209,1936-12-31,0.0
6210,1937-01-01,0.0
6211,1937-01-02,3.4
6212,1937-01-03,1.4
6213,1937-01-04,0.5
6214,1937-01-05,0.0
6215,1937-01-06,0.0
6216,1937-01-07,0.0
6217,1937-01-08,0.0
6218,1937-01-09,0.0
6219,1937-01-10,0.0
6220,1937-01-11,0.0
6221,1937-01-12,0.0
6222,1937-01-13,0.0
6223,1937-01-14,0.0
6224,1937-01-15,0.0
6225,1937-01-16,0.0
6226,1937-01-17,0.0
6227,1937-01-18,0.0
6228,1937-01-19,0.0
6229,1937-01-20,0.0
6230,1937-01-21,0.0
6231,1937-01-22,0.0
6232,1937-01-23,0.0
6233,1937-01-24,0.0
6234,1937-01-25,0.0
6235,1937-01-26,0.0
6236,1937-01-27,0.0
6237,1937-01-28,0.0
6238,1937-01-29,0.0
6239,1937-01-30,0.0
6240,1937-01-31,0.0
6241,1937-02-01,0.0
6242,1937-02-02,0.0
6243,1937-02-03,0.0
6244,1937-02-04,0.0
6245,1937-02-05,0.0
6246,1937-02-06,0.0
6247,1937-02-07,0.0
6248,1937-02-08,0.0
6249,1937-02-09,0.0
6250,1937-02-10,3.9
6251,1937-02-11,0.0
6252,1937-02-12,0.0
6253,1937-02-13,0.0
6254,1937-02-14,0.0
6255,1937-02-15,0.0
6256,1937-02-16,0.0
6257,1937-02-17,0.0
6258,1937-02-18,0.0
6259,1937-02-19,0.0
6260,1937-02-20,0.0
6261,1937-02-21,0.0
6262,1937-02-22,0.0
6263,1937-02-23,0.0
6264,1937-02-24,0.0
6265,1937-02-25,0.0
6266,1937-02-26,4.5
6267,1937-02-27,3.9
6268,1937-02-28,0.0
6269,1937-03-01,0.0
6270,1937-03-02,0.0
6271,1937-03-03,0.0
6272,1937-03-04,0.0
6273,1937-03-05,0.0
6274,1937-03-06,0.0
6275,1937-03-07,0.0
6276,1937-03-08,0.0
6277,1937-03-09,0.0
6278,1937-03-10,0.0
6279,1937-03-11,0.0
6280,1937-03-12,0.0
6281,1937-03-13,0.0
6282,1937-03-14,0.0
6283,1937-03-15,0.0
6284,1937-03-16,0.0
6285,1937-03-17,0.0
6286,1937-03-18,0.0
6287,1937-03-19,0.0
6288,1937-03-20,0.0
6289,1937-03-21,0.0
6290,1937-03-22,0.0
6291,1937-03-23,1.5
6292,1937-03-24,2.1
6293,1937-03-25,0.0
6294,1937-03-26,0.0
6295,1937-03-27,0.0
6296,1937-03-28,0.0
6297,1937-03-29,0.0
6298,1937-03-30,0.0
6299,1937-03-31,0.0
6300,1937-04-01,0.0
6301,1937-04-02,30.7
6302,1937-04-03,0.0
6303,1937-04-04,15.2
6304,1937-04-05,0.0
6305,1937-04-06,17.6
6306,1937-04-07,1.3
6307,1937-04-08,0.0
6308,1937-04-09,0.0
6309,1937-04-10,0.0
6310,1937-04-11,6.2
6311,1937-04-12,0.0
6312,1937-04-13,0.0
6313,1937-04-14,7.9
6314,1937-04-15,0.0
6315,1937-04-16,4.7
6316,1937-04-17,0.0
6317,1937-04-18,0.0
6318,1937-04-19,0.0
6319,1937-04-20,0.0
6320,1937-04-21,0.0
6321,1937-04-22,0.0
6322,1937-04-23,6.9
6323,1937-04-24,20.5
6324,1937-04-25,5.8
6325,1937-04-26,62.4
6326,1937-04-27,4.3
6327,1937-04-28,40.7
6328,1937-04-29,20.5
6329,1937-04-30,0.0
6330,1937-05-01,0.0
6331,1937-05-02,10.8
6332,1937-05-03,0.0
6333,1937-05-04,0.0
6334,1937-05-05,0.0
6335,1937-05-06,0.0
6336,1937-05-07,0.0
6337,1937-05-08,0.0
6338,1937-05-09,10.2
6339,1937-05-10,24.9
6340,1937-05-11,8.3
6341,1937-05-12,29.7
6342,1937-05-13,15.8
6343,1937-05-14,0.0
6344,1937-05-15,21.7
6345,1937-05-16,19.4
6346,1937-05-17,17.5
6347,1937-05-18,15.7
6348,1937-05-19,18.1
6349,1937-05-20,20.5
6350,1937-05-21,24.7
6351,1937-05-22,18.4
6352,1937-05-23,0.0
6353,1937-05-24,25.4
6354,1937-05-25,4.9
6355,1937-05-26,5.8
6356,1937-05-27,10.3
6357,1937-05-28,12.9
6358,1937-05-29,14.7
6359,1937-05-30,12.5
6360,1937-05-31,5.0
6361,1937-06-01,0.0
6362,1937-06-02,0.0
6363,1937-06-03,0.0
6364,1937-06-04,0.0
6365,1937-06-05,4.5
6366,1937-06-06,0.0
6367,1937-06-07,3.4
6368,1937-06-08,0.0
6369,1937-06-09,15.7
6370,1937-06-10,0.0
6371,1937-06-11,0.0
6372,1937-06-12,15.5
6373,1937-06-13,4.3
6374,1937-06-14,21.1
6375,1937-06-15,62.2
6376,1937-06-16,0.0
6377,1937-06-17,3.5
6378,1937-06-18,0.0
6379,1937-06-19,6.3
6380,1937-06-20,6.7
6381,1937-06-21,0.0
6382,1937-06-22,11.9
6383,1937-06-23,0.5
6384,1937-06-24,2.7
6385,1937-06-25,3.5
6386,1937-06-26,0.0
6387,1937-06-27,0.0
6388,1937-06-28,0.0
6389,1937-06-29,0.0
6390,1937-06-30,0.0
6391,1937-07-01,0.0
6392,1937-07-02,14.8
6393,1937-07-03,10.5
6394,1937-07-04,18.8
6395,1937-07-05,0.0
6396,1937-07-06,0.0
6397,1937-07-07,17.0
6398,1937-07-08,44.0
6399,1937-07-09,2.0
6400,1937-07-10,21.5
6401,1937-07-11,23.0
6402,1937-07-12,5.8
6403,1937-07-13,5.5
6404,1937-07-14,0.0
6405,1937-07-15,0.0
6406,1937-07-16,0.0
6407,1937-07-17,0.0
6408,1937-07-18,0.0
6409,1937-07-19,0.0
6410,1937-07-20,0.0
6411,1937-07-21,0.0
6412,1937-07-22,13.2
6413,1937-07-23,0.8
6414,1937-07-24,9.5
6415,1937-07-25,0.0
6416,1937-07-26,5.2
6417,1937-07-27,0.0
6418,1937-07-28,7.5
6419,1937-07-29,0.0
6420,1937-07-30,0.0
6421,1937-07-31,0.0
6422,1937-08-01,32.8
6423,1937-08-02,0.0
6424,1937-08-03,0.0
6425,1937-08-04,19.5
6426,1937-08-05,4.0
6427,1937-08-06,0.8
6428,1937-08-07,0.0
6429,1937-08-08,0.0
6430,1937-08-09,16.2
6431,1937-08-10,5.8
6432,1937-08-11,0.0
6433,1937-08-12,34.0
6434,1937-08-13,15.0
6435,1937-08-14,4.8
6436,1937-08-15,13.2
6437,1937-08-16,19.2
6438,1937-08-17,3.5
6439,1937-08-18,10.2
6440,1937-08-19,2.8
6441,1937-08-20,0.0
6442,1937-08-21,0.0
6443,1937-08-22,0.0
6444,1937-08-23,15.5
6445,1937-08-24,15.2
6446,1937-08-25,0.0
6447,1937-08-26,0.0
6448,1937-08-27,38.0
6449,1937-08-28,0.0
6450,1937-08-29,10.8
6451,1937-08-30,37.2
6452,1937-08-31,1.5
6453,1937-09-01,2.0
6454,1937-09-02,12.3
6455,1937-09-03,0.0
6456,1937-09-04,12.2
6457,1937-09-05,0.0
6458,1937-09-06,7.5
6459,1937-09-07,2.0
6460,1937-09-08,0.0
6461,1937-09-09,0.0
6462,1937-09-10,0.0
6463,1937-09-11,0.0
6464,1937-09-12,0.0
6465,1937-09-13,4.3
6466,1937-09-14,5.5
6467,1937-09-15,0.0
6468,1937-09-16,0.0
6469,1937-09-17,0.0
6470,1937-09-18,5.0
6471,1937-09-19,1.0
6472,1937-09-20,19.3
6473,1937-09-21,0.0
6474,1937-09-22,4.7
6475,1937-09-23,42.2
6476,1937-09-24,0.0
6477,1937-09-25,0.0
6478,1937-09-26,12.5
6479,1937-09-27,48.0
6480,1937-09-28,45.0
6481,1937-09-29,1.3
6482,1937-09-30,26.2
6483,1937-10-01,0.0
6484,1937-10-02,0.0
6485,1937-10-03,0.0
6486,1937-10-04,0.0
6487,1937-10-05,0.0
6488,1937-10-06,33.5
6489,1937-10-07,1.5
6490,1937-10-08,2.8
6491,1937-10-09,1.5
6492,1937-10-10,0.0
6493,1937-10-11,1.8
6494,1937-10-12,2.5
6495,1937-10-13,0.8
6496,1937-10-14,0.0
6497,1937-10-15,15.8
6498,1937-10-16,6.2
6499,1937-10-17,0.0
6500,1937-10-18,13.5
6501,1937-10-19,95.2
6502,1937-10-20,0.0
6503,1937-10-21,0.0
6504,1937-10-22,0.0
6505,1937-10-23,0.0
6506,1937-10-24,0.0
6507,1937-10-25,0.0
6508,1937-10-26,0.0
6509,1937-10-27,0.0
6510,1937-10-28,0.0
6511,1937-10-29,45.0
6512,1937-10-30,2.0
6513,1937-10-31,0.0
6514,1937-11-01,3.0
6515,1937-11-02,0.0
6516,1937-11-03,6.0
6517,1937-11-04,26.5
6518,1937-11-05,0.0
6519,1937-11-06,0.8
6520,1937-11-07,16.7
6521,1937-11-08,0.8
6522,1937-11-09,0.5
6523,1937-11-10,1.5
6524,1937-11-11,0.0
6525,1937-11-12,0.0
6526,1937-11-13,0.0
6527,1937-11-14,0.0
6528,1937-11-15,12.2
6529,1937-11-16,5.8
6530,1937-11-17,6.5
6531,1937-11-18,0.0
6532,1937-11-19,0.0
6533,1937-11-20,0.0
6534,1937-11-21,2.7
6535,1937-11-22,0.0
6536,1937-11-23,0.0
6537,1937-11-24,5.2
6538,1937-11-25,0.0
6539,1937-11-26,0.0
6540,1937-11-27,0.0
6541,1937-11-28,0.0
6542,1937-11-29,0.0
6543,1937-11-30,0.0
6544,1937-12-01,0.0
6545,1937-12-02,0.0
6546,1937-12-03,3.8
6547,1937-12-04,0.0
6548,1937-12-05,0.0
6549,1937-12-06,0.0
6550,1937-12-07,0.0
6551,1937-12-08,1.2
6552,1937-12-09,0.2
6553,1937-12-10,0.0
6554,1937-12-11,0.0
6555,1937-12-12,0.0
6556,1937-12-13,0.0
6557,1937-12-14,0.0
6558,1937-12-15,0.0
6559,1937-12-16,0.0
6560,1937-12-17,0.0
6561,1937-12-18,0.0
6562,1937-12-19,0.0
6563,1937-12-20,0.0
6564,1937-12-21,0.0
6565,1937-12-22,0.0
6566,1937-12-23,0.0
6567,1937-12-24,0.0
6568,1937-12-25,0.0
6569,1937-12-26,0.0
6570,1937-12-27,0.0
6571,1937-12-28,0.0
6572,1937-12-29,0.0
6573,1937-12-30,0.0
6574,1937-12-31,0.0
6575,1938-01-01,0.0
6576,1938-01-02,0.0
6577,1938-01-03,0.0
6578,1938-01-04,0.0
6579,1938-01-05,0.0
6580,1938-01-06,0.0
6581,1938-01-07,0.0
6582,1938-01-08,0.0
6583,1938-01-09,0.0
6584,1938-01-10,0.0
6585,1938-01-11,0.0
6586,1938-01-12,0.0
6587,1938-01-13,0.0
6588,1938-01-14,0.0
6589,1938-01-15,0.0
6590,1938-01-16,0.0
6591,1938-01-17,0.0
6592,1938-01-18,0.0
6593,1938-01-19,0.0
6594,1938-01-20,0.0
6595,1938-01-21,0.0
6596,1938-01-22,0.0
6597,1938-01-23,0.0
6598,1938-01-24,0.0
6599,1938-01-25,0.0
6600,1938-01-26,0.0
6601,1938-01-27,0.0
6602,1938-01-28,0.0
6603,1938-01-29,0.0
6604,1938-01-30,0.0
6605,1938-01-31,2.0
6606,1938-02-01,0.0
6607,1938-02-02,28.0
6608,1938-02-03,0.5
6609,1938-02-04,6.0
6610,1938-02-05,0.0
6611,1938-02-06,0.0
6612,1938-02-07,0.0
6613,1938-02-08,0.0
6614,1938-02-09,0.0
6615,1938-02-10,0.0
6616,1938-02-11,0.0
6617,1938-02-12,0.0
6618,1938-02-13,0.0
6619,1938-02-14,0.0
6620,1938-02-15,0.0
6621,1938-02-16,0.0
6622,1938-02-17,0.0
6623,1938-02-18,0.0
6624,1938-02-19,0.0
6625,1938-02-20,0.0
6626,1938-02-21,0.0
6627,1938-02-22,0.0
6628,1938-02-23,0.0
6629,1938-02-24,0.0
6630,1938-02-25,0.0
6631,1938-02-26,0.0
6632,1938-02-27,0.0
6633,1938-02-28,0.0
6634,1938-03-01,1.0
6635,1938-03-02,2.0
6636,1938-03-03,1.0
6637,1938-03-04,0.0
6638,1938-03-05,0.0
6639,1938-03-06,0.0
6640,1938-03-07,0.0
6641,1938-03-08,0.0
6642,1938-03-09,0.0
6643,1938-03-10,0.0
6644,1938-03-11,0.0
6645,1938-03-12,0.0
6646,1938-03-13,0.0
6647,1938-03-14,0.0
6648,1938-03-15,0.0
6649,1938-03-16,0.0
6650,1938-03-17,0.0
6651,1938-03-18,0.0
6652,1938-03-19,0.0
6653,1938-03-20,0.0
6654,1938-03-21,0.0
6655,1938-03-22,0.0
6656,1938-03-23,0.0
6657,1938-03-24,0.0
6658,1938-03-25,0.0
6659,1938-03-26,0.0
6660,1938-03-27,0.0
6661,1938-03-28,0.0
6662,1938-03-29,0.0
6663,1938-03-30,0.0
6664,1938-03-31,0.0
6665,1938-04-01,0.0
6666,1938-04-02,0.0
6667,1938-04-03,0.0
6668,1938-04-04,0.0
6669,1938-04-05,0.0
6670,1938-04-06,0.0
6671,1938-04-07,0.0
6672,1938-04-08,0.0
6673,1938-04-09,0.0
6674,1938-04-10,1.0
6675,1938-04-11,0.0
6676,1938-04-12,0.0
6677,1938-04-13,12.5
6678,1938-04-14,0.0
6679,1938-04-15,0.0
6680,1938-04-16,0.0
6681,1938-04-17,0.0
6682,1938-04-18,0.0
6683,1938-04-19,0.0
6684,1938-04-20,3.0
6685,1938-04-21,0.0
6686,1938-04-22,0.0
6687,1938-04-23,0.0
6688,1938-04-24,0.0
6689,1938-04-25,37.0
6690,1938-04-26,21.5
6691,1938-04-27,0.0
6692,1938-04-28,0.0
6693,1938-04-29,0.0
6694,1938-04-30,0.0
6695,1938-05-01,0.0
6696,1938-05-02,87.8
6697,1938-05-03,13.0
6698,1938-05-04,28.0
6699,1938-05-05,13.5
6700,1938-05-06,1.5
6701,1938-05-07,6.0
6702,1938-05-08,0.0
6703,1938-05-09,3.0
6704,1938-05-10,0.0
6705,1938-05-11,0.0
6706,1938-05-12,45.5
6707,1938-05-13,1.5
6708,1938-05-14,13.0
6709,1938-05-15,3.6
6710,1938-05-16,0.0
6711,1938-05-17,10.5
6712,1938-05-18,64.2
6713,1938-05-19,4.5
6714,1938-05-20,3.2
6715,1938-05-21,2.5
6716,1938-05-22,8.5
6717,1938-05-23,5.5
6718,1938-05-24,0.0
6719,1938-05-25,0.0
6720,1938-05-26,0.0
6721,1938-05-27,0.0
6722,1938-05-28,2.3
6723,1938-05-29,0.0
6724,1938-05-30,7.0
6725,1938-05-31,1.7
6726,1938-06-01,0.0
6727,1938-06-02,0.0
6728,1938-06-03,0.0
6729,1938-06-04,0.0
6730,1938-06-05,0.0
6731,1938-06-06,0.0
6732,1938-06-07,9.5
6733,1938-06-08,0.0
6734,1938-06-09,12.8
6735,1938-06-10,2.2
6736,1938-06-11,23.8
6737,1938-06-12,9.5
6738,1938-06-13,2.0
6739,1938-06-14,0.0
6740,1938-06-15,0.0
6741,1938-06-16,0.0
6742,1938-06-17,81.0
6743,1938-06-18,26.7
6744,1938-06-19,32.5
6745,1938-06-20,1.2
6746,1938-06-21,5.3
6747,1938-06-22,5.0
6748,1938-06-23,0.0
6749,1938-06-24,2.0
6750,1938-06-25,0.0
6751,1938-06-26,0.0
6752,1938-06-27,0.0
6753,1938-06-28,8.3
6754,1938-06-29,5.2
6755,1938-06-30,0.0
6756,1938-07-01,0.0
6757,1938-07-02,0.0
6758,1938-07-03,9.5
6759,1938-07-04,62.2
6760,1938-07-05,0.0
6761,1938-07-06,0.0
6762,1938-07-07,0.0
6763,1938-07-08,8.5
6764,1938-07-09,15.5
6765,1938-07-10,0.0
6766,1938-07-11,0.0
6767,1938-07-12,11.8
6768,1938-07-13,0.0
6769,1938-07-14,3.7
6770,1938-07-15,29.5
6771,1938-07-16,7.3
6772,1938-07-17,4.2
6773,1938-07-18,0.0
6774,1938-07-19,5.5
6775,1938-07-20,2.3
6776,1938-07-21,7.2
6777,1938-07-22,0.0
6778,1938-07-23,0.0
6779,1938-07-24,0.0
6780,1938-07-25,0.0
6781,1938-07-26,1.5
6782,1938-07-27,0.0
6783,1938-07-28,0.0
6784,1938-07-29,0.0
6785,1938-07-30,0.0
6786,1938-07-31,0.0
6787,1938-08-01,0.0
6788,1938-08-02,0.0
6789,1938-08-03,0.0
6790,1938-08-04,0.0
6791,1938-08-05,9.3
6792,1938-08-06,3.5
6793,1938-08-07,0.0
6794,1938-08-08,0.0
6795,1938-08-09,1.5
6796,1938-08-10,4.0
6797,1938-08-11,0.0
6798,1938-08-12,0.0
6799,1938-08-13,0.0
6800,1938-08-14,0.0
6801,1938-08-15,0.0
6802,1938-08-16,5.7
6803,1938-08-17,0.0
6804,1938-08-18,0.0
6805,1938-08-19,2.0
6806,1938-08-20,17.0
6807,1938-08-21,0.0
6808,1938-08-22,0.0
6809,1938-08-23,0.0
6810,1938-08-24,11.0
6811,1938-08-25,0.0
6812,1938-08-26,0.0
6813,1938-08-27,0.0
6814,1938-08-28,9.0
6815,1938-08-29,0.8
6816,1938-08-30,0.0
6817,1938-08-31,18.5
6818,1938-09-01,28.5
6819,1938-09-02,3.5
6820,1938-09-03,8.0
6821,1938-09-04,4.3
6822,1938-09-05,0.0
6823,1938-09-06,0.0
6824,1938-09-07,0.0
6825,1938-09-08,0.0
6826,1938-09-09,0.0
6827,1938-09-10,13.5
6828,1938-09-11,15.7
6829,1938-09-12,0.0
6830,1938-09-13,0.0
6831,1938-09-14,17.0
6832,1938-09-15,0.0
6833,1938-09-16,23.5
6834,1938-09-17,0.0
6835,1938-09-18,0.0
6836,1938-09-19,0.0
6837,1938-09-20,0.0
6838,1938-09-21,0.0
6839,1938-09-22,1.0
6840,1938-09-23,19.5
6841,1938-09-24,0.0
6842,1938-09-25,0.0
6843,1938-09-26,1.7
6844,1938-09-27,0.0
6845,1938-09-28,23.8
6846,1938-09-29,0.0
6847,1938-09-30,22.0
6848,1938-10-01,50.0
6849,1938-10-02,4.0
6850,1938-10-03,2.0
6851,1938-10-04,60.2
6852,1938-10-05,37.5
6853,1938-10-06,19.0
6854,1938-10-07,48.3
6855,1938-10-08,13.7
6856,1938-10-09,0.0
6857,1938-10-10,0.0
6858,1938-10-11,0.0
6859,1938-10-12,0.0
6860,1938-10-13,8.8
6861,1938-10-14,25.0
6862,1938-10-15,3.2
6863,1938-10-16,7.0
6864,1938-10-17,0.0
6865,1938-10-18,0.0
6866,1938-10-19,0.0
6867,1938-10-20,1.8
6868,1938-10-21,41.0
6869,1938-10-22,0.0
6870,1938-10-23,0.0
6871,1938-10-24,0.0
6872,1938-10-25,0.0
6873,1938-10-26,0.0
6874,1938-10-27,0.0
6875,1938-10-28,0.0
6876,1938-10-29,38.3
6877,1938-10-30,0.0
6878,1938-10-31,0.0
6879,1938-11-01,19.8
6880,1938-11-02,0.0
6881,1938-11-03,18.5
6882,1938-11-04,0.0
6883,1938-11-05,0.0
6884,1938-11-06,0.0
6885,1938-11-07,0.0
6886,1938-11-08,0.0
6887,1938-11-09,0.0
6888,1938-11-10,0.0
6889,1938-11-11,0.0
6890,1938-11-12,0.0
6891,1938-11-13,0.0
6892,1938-11-14,0.0
6893,1938-11-15,0.0
6894,1938-11-16,0.0
6895,1938-11-17,0.0
6896,1938-11-18,0.0
6897,1938-11-19,0.0
6898,1938-11-20,0.0
6899,1938-11-21,0.0
6900,1938-11-22,0.0
6901,1938-11-23,0.0
6902,1938-11-24,0.0
6903,1938-11-25,0.0
6904,1938-11-26,0.0
6905,1938-11-27,0.0
6906,1938-11-28,0.0
6907,1938-11-29,0.0
6908,1938-11-30,0.0
6909,1938-12-01,0.0
6910,1938-12-02,0.0
6911,1938-12-03,0.0
6912,1938-12-04,0.0
6913,1938-12-05,0.0
6914,1938-12-06,0.0
6915,1938-12-07,0.0
6916,1938-12-08,1.8
6917,1938-12-09,0.0
6918,1938-12-10,0.0
6919,1938-12-11,1.0
6920,1938-12-12,0.0
6921,1938-12-13,0.0
6922,1938-12-14,0.0
6923,1938-12-15,0.0
6924,1938-12-16,1.5
6925,1938-12-17,0.0
6926,1938-12-18,0.0
6927,1938-12-19,0.0
6928,1938-12-20,0.0
6929,1938-12-21,0.0
6930,1938-12-22,0.0
6931,1938-12-23,0.0
6932,1938-12-24,0.0
6933,1938-12-25,0.0
6934,1938-12-26,0.0
6935,1938-12-27,0.0
6936,1938-12-28,0.0
6937,1938-12-29,0.0
6938,1938-12-30,0.0
6939,1938-12-31,0.0
